review_reason,symbol,company_name,fmp_sector,fmp_industry,market_cap_b,mcap_tier,description,l1,l2,l3_themes,business_role,prefill_source,confidence,needs_review,boss_notes
ok,AFRM,"Affirm Holdings, Inc.",Technology,Software - Infrastructure,,,"Affirm Holdings, Inc. operates a platform for digital and mobile-first commerce in the United States and Canada. The company's platform includes point-of-sale payment solution for consumers, merchant commerce solutions, and a consumer-focused app. Its payments network and partnership with an originating bank, enables consumers to pay for a purchase over time with terms ranging from one to forty-eight months. As of June 30, 2021, the company had approximately 29,000 merchants integrated on its pl",金融,支付与金融科技,利率敏感,美国领先的BNPL（先买后付）平台，为消费者提供分期付款方案并连接数万商户。,llm,0.95,0,
ok,AIZ,"Assurant, Inc.",Financial Services,Insurance - Specialty,,,"Assurant, Inc., together with its subsidiaries, provides lifestyle and housing solutions that support, protect, and connect consumer purchases in North America, Latin America, Europe, and the Asia Pacific. The company operates through two segments: Global Lifestyle and Global Housing. The Global Lifestyle segment offers mobile device solutions, and extended service products and related services for mobile devices, consumer electronics, and appliances; vehicle protection and related services; and",金融,保险,,全球生活方式与住房保险解决方案提供商，专注移动设备保护、车辆延保和房屋保险等利基保险业务。,llm,0.95,0,
ok,AMH,American Homes 4 Rent,Real Estate,REIT - Residential,,,"American Homes 4 Rent (NYSE: AMH) is a leader in the single-family home rental industry and American Homes 4 Rent is fast becoming a nationally recognized brand for rental homes, known for high-quality, good value and tenant satisfaction. We are an internally managed Maryland real estate investment trust, or REIT, focused on acquiring, developing, renovating, leasing, and operating attractive, single-family homes as rental properties. As of September 30, 2020, we owned 53,229 single-family prope",地产与公用,住宅与商业REIT,利率敏感;房地产周期,美国最大单户出租房REIT，拥有运营超5万套独栋住宅作为长租物业,llm,0.95,0,
ok,AS,"Amer Sports, Inc.",Consumer Cyclical,Leisure,,,"Amer Sports, Inc. designs, manufactures, markets, distributes, and sells sports equipment, apparel, footwear, and accessories in Europe, the Middle East, Africa, the Americas, China, and the Asia Pacific. The company operates through three segments: Technical Apparel, Outdoor Performance, and Ball & Racquet Sports. The Technical Apparel segment offers outdoor apparel, footwear, and accessories under the Arc'teryx and Peak Performance brands. The Outdoor Performance segment provides outdoor appar",消费与零售,可选消费品牌,中国敞口,旗下Arc'teryx、Salomon、Wilson等品牌的高端户外运动装备与器材集团，中国市场为主要增长引擎,llm,0.95,0,
ok,AUR,"Aurora Innovation, Inc.",Technology,Information Technology Services,,,"Aurora Innovation, Inc. operates as a self-driving technology company in the United States. It focuses on developing Aurora Driver, a platform that brings a suite of self-driving hardware, software, and data services together to adapt and interoperate passenger vehicles, light commercial vehicles, and trucks. The company was founded in 2017 and is headquartered in Pittsburgh, Pennsylvania.",自动驾驶与机器人,自动驾驶感知系统,自动驾驶/FSD,自动驾驶卡车与乘用车技术平台Aurora Driver的开发商，整合感知硬件、软件与数据服务,llm,0.95,0,
ok,BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,,,"Best Buy Co., Inc. retails technology products in the United States and Canada. The company operates in two segments, Domestic and International. Its stores provide computing products, such as desktops, notebooks, and peripherals; mobile phones comprising related mobile network carrier commissions; networking products; tablets covering e-readers; smartwatches; and consumer electronics consisting of digital imaging, health and fitness, home theater, portable audio comprising headphones and portab",消费与零售,大型零售,端侧AI;关税敞口,美国与加拿大最大消费电子大型零售连锁，销售电脑、手机、家电、影音及智能设备,llm,0.95,0,
ok,CHKP,Check Point Software Technologies Ltd.,Technology,Software - Infrastructure,,,"Check Point Software Technologies Ltd. develops, markets, and supports a range of products and services for IT security worldwide. The company offers a portfolio of network security, endpoint security, data security, and management solutions. It provides Check Point Infinity Architecture, a cyber security architecture that protects against 5th and 6th generation cyber-attacks across various networks, endpoint, cloud, workloads, Internet of Things, and mobile. The company also offers security gat",互联网与软件,信息安全,地缘政治,全球网络安全龙头，提供Infinity架构覆盖网络、端点、云和移动安全的综合防护方案,llm,0.95,0,
ok,CPAY,"Corpay, Inc.",Technology,Software - Infrastructure,,,"Corpay, Inc. operates as a payments company that helps businesses and consumers manage vehicle-related expenses, lodging expenses, and corporate payments in the United States, Brazil, the United Kingdom, and internationally. The company offers vehicle payment solutions, which include fuel, tolls, parking, fleet maintenance, and long-haul transportation services, as well as prepaid food and transportation vouchers and cards. It also provides corporate payment solutions consisting of accounts paya",金融,支付与金融科技,,为企业提供车辆燃油卡、差旅住宿和应付账款等B2B支付与费用管理解决方案。,llm,0.95,0,
ok,CPT,Camden Property Trust,Real Estate,REIT - Residential,,,"Camden Property Trust, an S&P 400 Company, is a real estate company primarily engaged in the ownership, management, development, redevelopment, acquisition, and construction of multifamily apartment communities. Camden owns interests in and operates 167 properties containing 56,850 apartment homes across the United States. Upon completion of 7 properties currently under development, the Company's portfolio will increase to 59,104 apartment homes in 174 properties. Camden has been recognized as o",地产与公用,住宅与商业REIT,利率敏感;通胀对冲;房地产周期,美国多户型公寓住宅REIT，运营167处共约5.7万套公寓，租金收入对利率和通胀敏感。,llm,0.95,0,
ok,DKS,"DICK'S Sporting Goods, Inc.",Consumer Cyclical,Specialty Retail,,,"DICK'S Sporting Goods, Inc., together with its subsidiaries, operates as a sporting goods retailer primarily in the eastern United States. The company provides hardlines, including sporting goods equipment, fitness equipment, golf equipment, and hunting and fishing gear products; apparel; and footwear and accessories. It also owns and operates Sporting Goods, Golf Galaxy, Field & Stream, Public Lands, Going Going Gone!, and other specialty concept stores; and DICK'S House of Sports and Golf Gala",消费与零售,大型零售,,美国东部领先的体育用品大型连锁零售商，经营硬器材、服装鞋履及高尔夫/狩猎垂直门店。,llm,0.95,0,
